application_number,application_year,application_date,xml_relative_path
10224895,2003,20030102,xml_files\pa030102_10224895_20030102.xml
10178814,2003,20030102,xml_files\pa030102_10178814_20030102.xml
10187699,2003,20030102,xml_files\pa030102_10187699_20030102.xml
9894316,2003,20030102,xml_files\pa030102_09894316_20030102.xml
9894421,2003,20030102,xml_files\pa030102_09894421_20030102.xml
9884314,2003,20030102,xml_files\pa030102_09884314_20030102.xml
10153705,2003,20030102,xml_files\pa030102_10153705_20030102.xml
10218081,2003,20030102,xml_files\pa030102_10218081_20030102.xml
9893390,2003,20030102,xml_files\pa030102_09893390_20030102.xml
10227714,2003,20030102,xml_files\pa030102_10227714_20030102.xml
9880506,2003,20030102,xml_files\pa030102_09880506_20030102.xml
9894735,2003,20030102,xml_files\pa030102_09894735_20030102.xml
10138529,2003,20030102,xml_files\pa030102_10138529_20030102.xml
10162144,2003,20030102,xml_files\pa030102_10162144_20030102.xml
10209796,2003,20030102,xml_files\pa030102_10209796_20030102.xml
9896932,2003,20030102,xml_files\pa030102_09896932_20030102.xml
9897295,2003,20030102,xml_files\pa030102_09897295_20030102.xml
10146273,2003,20030102,xml_files\pa030102_10146273_20030102.xml
10186275,2003,20030102,xml_files\pa030102_10186275_20030102.xml
10186292,2003,20030102,xml_files\pa030102_10186292_20030102.xml
10186304,2003,20030102,xml_files\pa030102_10186304_20030102.xml
10234588,2003,20030102,xml_files\pa030102_10234588_20030102.xml
9284664,2003,20030102,xml_files\pa030102_09284664_20030102.xml
10114127,2003,20030102,xml_files\pa030102_10114127_20030102.xml
10153927,2003,20030102,xml_files\pa030102_10153927_20030102.xml
10190950,2003,20030102,xml_files\pa030102_10190950_20030102.xml
10224689,2003,20030102,xml_files\pa030102_10224689_20030102.xml
9896281,2003,20030102,xml_files\pa030102_09896281_20030102.xml
9999722,2003,20030102,xml_files\pa030102_09999722_20030102.xml
10222130,2003,20030102,xml_files\pa030102_10222130_20030102.xml
10211414,2003,20030102,xml_files\pa030102_10211414_20030102.xml
9897859,2003,20030102,xml_files\pa030102_09897859_20030102.xml
10113828,2003,20030102,xml_files\pa030102_10113828_20030102.xml
10136785,2003,20030102,xml_files\pa030102_10136785_20030102.xml
9896968,2003,20030102,xml_files\pa030102_09896968_20030102.xml
10119772,2003,20030102,xml_files\pa030102_10119772_20030102.xml
10234505,2003,20030102,xml_files\pa030102_10234505_20030102.xml
9893855,2003,20030102,xml_files\pa030102_09893855_20030102.xml
10212609,2003,20030102,xml_files\pa030102_10212609_20030102.xml
10122474,2003,20030102,xml_files\pa030102_10122474_20030102.xml
9894995,2003,20030102,xml_files\pa030102_09894995_20030102.xml
9896864,2003,20030102,xml_files\pa030102_09896864_20030102.xml
9897719,2003,20030102,xml_files\pa030102_09897719_20030102.xml
10101455,2003,20030102,xml_files\pa030102_10101455_20030102.xml
10169906,2003,20030102,xml_files\pa030102_10169906_20030102.xml
9896931,2003,20030102,xml_files\pa030102_09896931_20030102.xml
10120800,2003,20030102,xml_files\pa030102_10120800_20030102.xml
10138781,2003,20030102,xml_files\pa030102_10138781_20030102.xml
10182065,2003,20030102,xml_files\pa030102_10182065_20030102.xml
10217836,2003,20030102,xml_files\pa030102_10217836_20030102.xml
10148345,2003,20030102,xml_files\pa030102_10148345_20030102.xml
10090293,2003,20030102,xml_files\pa030102_10090293_20030102.xml
10201415,2003,20030102,xml_files\pa030102_10201415_20030102.xml
10225739,2003,20030102,xml_files\pa030102_10225739_20030102.xml
10153188,2003,20030102,xml_files\pa030102_10153188_20030102.xml
9894315,2003,20030102,xml_files\pa030102_09894315_20030102.xml
10230529,2003,20030102,xml_files\pa030102_10230529_20030102.xml
9893813,2003,20030102,xml_files\pa030102_09893813_20030102.xml
9894713,2003,20030102,xml_files\pa030102_09894713_20030102.xml
10169326,2003,20030102,xml_files\pa030102_10169326_20030102.xml
9892340,2003,20030102,xml_files\pa030102_09892340_20030102.xml
9893887,2003,20030102,xml_files\pa030102_09893887_20030102.xml
10153693,2003,20030102,xml_files\pa030102_10153693_20030102.xml
9894285,2003,20030102,xml_files\pa030102_09894285_20030102.xml
9895904,2003,20030102,xml_files\pa030102_09895904_20030102.xml
10014772,2003,20030102,xml_files\pa030102_10014772_20030102.xml
9811267,2003,20030102,xml_files\pa030102_09811267_20030102.xml
10067144,2003,20030102,xml_files\pa030102_10067144_20030102.xml
10139182,2003,20030102,xml_files\pa030102_10139182_20030102.xml
10166230,2003,20030102,xml_files\pa030102_10166230_20030102.xml
10171403,2003,20030102,xml_files\pa030102_10171403_20030102.xml
10180019,2003,20030102,xml_files\pa030102_10180019_20030102.xml
10213264,2003,20030102,xml_files\pa030102_10213264_20030102.xml
10203038,2003,20030102,xml_files\pa030102_10203038_20030102.xml
10186623,2003,20030102,xml_files\pa030102_10186623_20030102.xml
10001748,2003,20030102,xml_files\pa030102_10001748_20030102.xml
9892953,2003,20030102,xml_files\pa030102_09892953_20030102.xml
9871097,2003,20030102,xml_files\pa030102_09871097_20030102.xml
10168498,2003,20030102,xml_files\pa030102_10168498_20030102.xml
10187323,2003,20030102,xml_files\pa030102_10187323_20030102.xml
10178556,2003,20030102,xml_files\pa030102_10178556_20030102.xml
9897208,2003,20030102,xml_files\pa030102_09897208_20030102.xml
10151864,2003,20030102,xml_files\pa030102_10151864_20030102.xml
10122499,2003,20030102,xml_files\pa030102_10122499_20030102.xml
10176134,2003,20030102,xml_files\pa030102_10176134_20030102.xml
10200619,2003,20030102,xml_files\pa030102_10200619_20030102.xml
9896876,2003,20030102,xml_files\pa030102_09896876_20030102.xml
10139104,2003,20030102,xml_files\pa030102_10139104_20030102.xml
10033942,2003,20030102,xml_files\pa030102_10033942_20030102.xml
10163626,2003,20030102,xml_files\pa030102_10163626_20030102.xml
10235594,2003,20030102,xml_files\pa030102_10235594_20030102.xml
10081664,2003,20030102,xml_files\pa030102_10081664_20030102.xml
10117331,2003,20030102,xml_files\pa030102_10117331_20030102.xml
10133247,2003,20030102,xml_files\pa030102_10133247_20030102.xml
10169383,2003,20030102,xml_files\pa030102_10169383_20030102.xml
10176802,2003,20030102,xml_files\pa030102_10176802_20030102.xml
10183734,2003,20030102,xml_files\pa030102_10183734_20030102.xml
9555290,2003,20030102,xml_files\pa030102_09555290_20030102.xml
9897277,2003,20030102,xml_files\pa030102_09897277_20030102.xml
10189906,2003,20030102,xml_files\pa030102_10189906_20030102.xml
10156231,2003,20030102,xml_files\pa030102_10156231_20030102.xml
10166435,2003,20030102,xml_files\pa030102_10166435_20030102.xml
10159957,2003,20030102,xml_files\pa030102_10159957_20030102.xml
10029048,2003,20030102,xml_files\pa030102_10029048_20030102.xml
10035904,2003,20030102,xml_files\pa030102_10035904_20030102.xml
9894488,2003,20030102,xml_files\pa030102_09894488_20030102.xml
9893924,2003,20030102,xml_files\pa030102_09893924_20030102.xml
9895742,2003,20030102,xml_files\pa030102_09895742_20030102.xml
9897195,2003,20030102,xml_files\pa030102_09897195_20030102.xml
10151654,2003,20030102,xml_files\pa030102_10151654_20030102.xml
9896766,2003,20030102,xml_files\pa030102_09896766_20030102.xml
9893483,2003,20030102,xml_files\pa030102_09893483_20030102.xml
10217128,2003,20030102,xml_files\pa030102_10217128_20030102.xml
9884753,2003,20030102,xml_files\pa030102_09884753_20030102.xml
10179271,2003,20030102,xml_files\pa030102_10179271_20030102.xml
10169639,2003,20030102,xml_files\pa030102_10169639_20030102.xml
10169694,2003,20030102,xml_files\pa030102_10169694_20030102.xml
10168308,2003,20030102,xml_files\pa030102_10168308_20030102.xml
9897634,2003,20030102,xml_files\pa030102_09897634_20030102.xml
9922472,2003,20030102,xml_files\pa030102_09922472_20030102.xml
9224177,2003,20030102,xml_files\pa030102_09224177_20030102.xml
10179765,2003,20030102,xml_files\pa030102_10179765_20030102.xml
10181922,2003,20030102,xml_files\pa030102_10181922_20030102.xml
10223865,2003,20030102,xml_files\pa030102_10223865_20030102.xml
10156763,2003,20030102,xml_files\pa030102_10156763_20030102.xml
10114416,2003,20030102,xml_files\pa030102_10114416_20030102.xml
9735232,2003,20030102,xml_files\pa030102_09735232_20030102.xml
10224793,2003,20030102,xml_files\pa030102_10224793_20030102.xml
9879713,2003,20030102,xml_files\pa030102_09879713_20030102.xml
9883290,2003,20030102,xml_files\pa030102_09883290_20030102.xml
10057321,2003,20030102,xml_files\pa030102_10057321_20030102.xml
10147336,2003,20030102,xml_files\pa030102_10147336_20030102.xml
10087102,2003,20030102,xml_files\pa030102_10087102_20030102.xml
10142752,2003,20030102,xml_files\pa030102_10142752_20030102.xml
9882389,2003,20030102,xml_files\pa030102_09882389_20030102.xml
10205938,2003,20030102,xml_files\pa030102_10205938_20030102.xml
10164888,2003,20030102,xml_files\pa030102_10164888_20030102.xml
9812766,2003,20030102,xml_files\pa030102_09812766_20030102.xml
10218488,2003,20030102,xml_files\pa030102_10218488_20030102.xml
9896159,2003,20030102,xml_files\pa030102_09896159_20030102.xml
9897586,2003,20030102,xml_files\pa030102_09897586_20030102.xml
9882575,2003,20030102,xml_files\pa030102_09882575_20030102.xml
9896327,2003,20030102,xml_files\pa030102_09896327_20030102.xml
10150558,2003,20030102,xml_files\pa030102_10150558_20030102.xml
9896161,2003,20030102,xml_files\pa030102_09896161_20030102.xml
9942030,2003,20030102,xml_files\pa030102_09942030_20030102.xml
9892666,2003,20030102,xml_files\pa030102_09892666_20030102.xml
9886444,2003,20030102,xml_files\pa030102_09886444_20030102.xml
9941195,2003,20030102,xml_files\pa030102_09941195_20030102.xml
10008792,2003,20030102,xml_files\pa030102_10008792_20030102.xml
10155070,2003,20030102,xml_files\pa030102_10155070_20030102.xml
10174229,2003,20030102,xml_files\pa030102_10174229_20030102.xml
10174369,2003,20030102,xml_files\pa030102_10174369_20030102.xml
10231504,2003,20030102,xml_files\pa030102_10231504_20030102.xml
10231543,2003,20030102,xml_files\pa030102_10231543_20030102.xml
9814232,2003,20030102,xml_files\pa030102_09814232_20030102.xml
10143967,2003,20030102,xml_files\pa030102_10143967_20030102.xml
9884343,2003,20030102,xml_files\pa030102_09884343_20030102.xml
10043712,2003,20030102,xml_files\pa030102_10043712_20030102.xml
9896790,2003,20030102,xml_files\pa030102_09896790_20030102.xml
10203812,2003,20030102,xml_files\pa030102_10203812_20030102.xml
10218782,2003,20030102,xml_files\pa030102_10218782_20030102.xml
9895227,2003,20030102,xml_files\pa030102_09895227_20030102.xml
10129195,2003,20030102,xml_files\pa030102_10129195_20030102.xml
9681924,2003,20030102,xml_files\pa030102_09681924_20030102.xml
10147911,2003,20030102,xml_files\pa030102_10147911_20030102.xml
10160040,2003,20030102,xml_files\pa030102_10160040_20030102.xml
10171805,2003,20030102,xml_files\pa030102_10171805_20030102.xml
10172764,2003,20030102,xml_files\pa030102_10172764_20030102.xml
10182476,2003,20030102,xml_files\pa030102_10182476_20030102.xml
10183390,2003,20030102,xml_files\pa030102_10183390_20030102.xml
9726698,2003,20030102,xml_files\pa030102_09726698_20030102.xml
9681952,2003,20030102,xml_files\pa030102_09681952_20030102.xml
10156189,2003,20030102,xml_files\pa030102_10156189_20030102.xml
10150442,2003,20030102,xml_files\pa030102_10150442_20030102.xml
10181958,2003,20030102,xml_files\pa030102_10181958_20030102.xml
10182042,2003,20030102,xml_files\pa030102_10182042_20030102.xml
9896612,2003,20030102,xml_files\pa030102_09896612_20030102.xml
10163192,2003,20030102,xml_files\pa030102_10163192_20030102.xml
10195731,2003,20030102,xml_files\pa030102_10195731_20030102.xml
10179734,2003,20030102,xml_files\pa030102_10179734_20030102.xml
9897805,2003,20030102,xml_files\pa030102_09897805_20030102.xml
9895751,2003,20030102,xml_files\pa030102_09895751_20030102.xml
9897347,2003,20030102,xml_files\pa030102_09897347_20030102.xml
9737552,2003,20030102,xml_files\pa030102_09737552_20030102.xml
9891465,2003,20030102,xml_files\pa030102_09891465_20030102.xml
10232926,2003,20030102,xml_files\pa030102_10232926_20030102.xml
10124061,2003,20030102,xml_files\pa030102_10124061_20030102.xml
9878762,2003,20030102,xml_files\pa030102_09878762_20030102.xml
9771293,2003,20030102,xml_files\pa030102_09771293_20030102.xml
9892105,2003,20030102,xml_files\pa030102_09892105_20030102.xml
10233493,2003,20030102,xml_files\pa030102_10233493_20030102.xml
10135106,2003,20030102,xml_files\pa030102_10135106_20030102.xml
9428949,2003,20030102,xml_files\pa030102_09428949_20030102.xml
9990317,2003,20030102,xml_files\pa030102_09990317_20030102.xml
9896846,2003,20030102,xml_files\pa030102_09896846_20030102.xml
9816743,2003,20030102,xml_files\pa030102_09816743_20030102.xml
9896272,2003,20030102,xml_files\pa030102_09896272_20030102.xml
10216189,2003,20030102,xml_files\pa030102_10216189_20030102.xml
10059737,2003,20030102,xml_files\pa030102_10059737_20030102.xml
9891610,2003,20030102,xml_files\pa030102_09891610_20030102.xml
9894898,2003,20030102,xml_files\pa030102_09894898_20030102.xml
10058104,2003,20030102,xml_files\pa030102_10058104_20030102.xml
10117480,2003,20030102,xml_files\pa030102_10117480_20030102.xml
9894608,2003,20030102,xml_files\pa030102_09894608_20030102.xml
10182172,2003,20030102,xml_files\pa030102_10182172_20030102.xml
9891242,2003,20030102,xml_files\pa030102_09891242_20030102.xml
9891399,2003,20030102,xml_files\pa030102_09891399_20030102.xml
9896350,2003,20030102,xml_files\pa030102_09896350_20030102.xml
10216811,2003,20030102,xml_files\pa030102_10216811_20030102.xml
10216839,2003,20030102,xml_files\pa030102_10216839_20030102.xml
9893083,2003,20030102,xml_files\pa030102_09893083_20030102.xml
9882198,2003,20030102,xml_files\pa030102_09882198_20030102.xml
9884311,2003,20030102,xml_files\pa030102_09884311_20030102.xml
9895096,2003,20030102,xml_files\pa030102_09895096_20030102.xml
9895893,2003,20030102,xml_files\pa030102_09895893_20030102.xml
9896042,2003,20030102,xml_files\pa030102_09896042_20030102.xml
9896415,2003,20030102,xml_files\pa030102_09896415_20030102.xml
9896473,2003,20030102,xml_files\pa030102_09896473_20030102.xml
10021665,2003,20030102,xml_files\pa030102_10021665_20030102.xml
10028722,2003,20030102,xml_files\pa030102_10028722_20030102.xml
10078793,2003,20030102,xml_files\pa030102_10078793_20030102.xml
10102605,2003,20030102,xml_files\pa030102_10102605_20030102.xml
10113472,2003,20030102,xml_files\pa030102_10113472_20030102.xml
10125464,2003,20030102,xml_files\pa030102_10125464_20030102.xml
10133964,2003,20030102,xml_files\pa030102_10133964_20030102.xml
10167314,2003,20030102,xml_files\pa030102_10167314_20030102.xml
10172924,2003,20030102,xml_files\pa030102_10172924_20030102.xml
10181957,2003,20030102,xml_files\pa030102_10181957_20030102.xml
10183880,2003,20030102,xml_files\pa030102_10183880_20030102.xml
9864647,2003,20030102,xml_files\pa030102_09864647_20030102.xml
9893471,2003,20030102,xml_files\pa030102_09893471_20030102.xml
9894174,2003,20030102,xml_files\pa030102_09894174_20030102.xml
10117344,2003,20030102,xml_files\pa030102_10117344_20030102.xml
10146597,2003,20030102,xml_files\pa030102_10146597_20030102.xml
10181383,2003,20030102,xml_files\pa030102_10181383_20030102.xml
10184581,2003,20030102,xml_files\pa030102_10184581_20030102.xml
10086779,2003,20030102,xml_files\pa030102_10086779_20030102.xml
10057794,2003,20030102,xml_files\pa030102_10057794_20030102.xml
9728702,2003,20030102,xml_files\pa030102_09728702_20030102.xml
9894012,2003,20030102,xml_files\pa030102_09894012_20030102.xml
9895098,2003,20030102,xml_files\pa030102_09895098_20030102.xml
9681946,2003,20030102,xml_files\pa030102_09681946_20030102.xml
9895250,2003,20030102,xml_files\pa030102_09895250_20030102.xml
9997248,2003,20030102,xml_files\pa030102_09997248_20030102.xml
10063124,2003,20030102,xml_files\pa030102_10063124_20030102.xml
10167743,2003,20030102,xml_files\pa030102_10167743_20030102.xml
10172931,2003,20030102,xml_files\pa030102_10172931_20030102.xml
10216773,2003,20030102,xml_files\pa030102_10216773_20030102.xml
9894074,2003,20030102,xml_files\pa030102_09894074_20030102.xml
9894076,2003,20030102,xml_files\pa030102_09894076_20030102.xml
9895118,2003,20030102,xml_files\pa030102_09895118_20030102.xml
10097755,2003,20030102,xml_files\pa030102_10097755_20030102.xml
10113662,2003,20030102,xml_files\pa030102_10113662_20030102.xml
10183556,2003,20030102,xml_files\pa030102_10183556_20030102.xml
9892730,2003,20030102,xml_files\pa030102_09892730_20030102.xml
9814308,2003,20030102,xml_files\pa030102_09814308_20030102.xml
9852810,2003,20030102,xml_files\pa030102_09852810_20030102.xml
9880693,2003,20030102,xml_files\pa030102_09880693_20030102.xml
9883340,2003,20030102,xml_files\pa030102_09883340_20030102.xml
9884821,2003,20030102,xml_files\pa030102_09884821_20030102.xml
9892809,2003,20030102,xml_files\pa030102_09892809_20030102.xml
9895977,2003,20030102,xml_files\pa030102_09895977_20030102.xml
9896584,2003,20030102,xml_files\pa030102_09896584_20030102.xml
10098149,2003,20030102,xml_files\pa030102_10098149_20030102.xml
10149226,2003,20030102,xml_files\pa030102_10149226_20030102.xml
10159403,2003,20030102,xml_files\pa030102_10159403_20030102.xml
10164016,2003,20030102,xml_files\pa030102_10164016_20030102.xml
9895883,2003,20030102,xml_files\pa030102_09895883_20030102.xml
9895976,2003,20030102,xml_files\pa030102_09895976_20030102.xml
10148688,2003,20030102,xml_files\pa030102_10148688_20030102.xml
